kol,rejim,blok,origin,model,hedef_ay,y_true,y_pred_q50
T0,NORMAL,CONFIRM,2023-11-01,DirectTabular,2023-12-01,19.77279579310386,0.00874272920191288
T0,NORMAL,CONFIRM,2023-11-01,ETS,2023-12-01,19.77279579310386,0.003733842852107864
T0,NORMAL,CONFIRM,2023-11-01,Theta,2023-12-01,19.77279579310386,-0.7471010684967041
T0,NORMAL,CONFIRM,2023-11-01,Chronos2,2023-12-01,19.77279579310386,-0.26157960295677185
T0,NORMAL,CONFIRM,2023-11-01,Toto2,2023-12-01,19.77279579310386,-0.458700954914093
T0,NORMAL,CONFIRM,2023-11-01,WeightedEnsemble,2023-12-01,19.77279579310386,-0.29999885630251755
T0,NORMAL,CONFIRM,2023-11-01,sifir,2023-12-01,19.77279579310386,0.0
T0,NORMAL,CONFIRM,2023-11-01,naive,2023-12-01,19.77279579310386,0.6836670329135736
T0,NORMAL,CONFIRM,2023-11-01,mevsimsel_naive,2023-12-01,19.77279579310386,27.55030889485155
T0,NORMAL,CONFIRM,2023-11-01,son12_ortalama,2023-12-01,19.77279579310386,-2.0753804281622608
T0,NORMAL,CONFIRM,2023-12-01,SeasonalNaive,2024-01-01,-3.789774658603178,-16.533604954060525
T0,NORMAL,CONFIRM,2023-12-01,RecursiveTabular,2024-01-01,-3.789774658603178,3.5189857482910156
T0,NORMAL,CONFIRM,2023-12-01,DirectTabular,2024-01-01,-3.789774658603178,13.18204116821289
T0,NORMAL,CONFIRM,2023-12-01,ETS,2024-01-01,-3.789774658603178,0.31020124531410487
T0,NORMAL,CONFIRM,2023-12-01,Theta,2024-01-01,-3.789774658603178,1.5542256832122803
T0,NORMAL,CONFIRM,2023-12-01,Chronos2,2024-01-01,-3.789774658603178,0.12694045901298523
T0,NORMAL,CONFIRM,2023-12-01,Toto2,2024-01-01,-3.789774658603178,0.5715897083282471
T0,NORMAL,CONFIRM,2023-12-01,WeightedEnsemble,2024-01-01,-3.789774658603178,-0.5886241079625947
T0,NORMAL,CONFIRM,2023-12-01,sifir,2024-01-01,-3.789774658603178,0.0
T0,NORMAL,CONFIRM,2023-12-01,naive,2024-01-01,-3.789774658603178,19.77279579310386
T0,NORMAL,CONFIRM,2023-12-01,mevsimsel_naive,2024-01-01,-3.789774658603178,-16.533604954060525
T0,NORMAL,CONFIRM,2023-12-01,son12_ortalama,2024-01-01,-3.789774658603178,-2.7235065199745687
T0,NORMAL,CONFIRM,2024-01-01,SeasonalNaive,2024-02-01,7.749209014338981,-27.31835275881
T0,NORMAL,CONFIRM,2024-01-01,RecursiveTabular,2024-02-01,7.749209014338981,-15.370157241821289
T0,NORMAL,CONFIRM,2024-01-01,DirectTabular,2024-02-01,7.749209014338981,1.6406917572021484
T0,NORMAL,CONFIRM,2024-01-01,ETS,2024-02-01,7.749209014338981,0.24846593902513817
T0,NORMAL,CONFIRM,2024-01-01,Theta,2024-02-01,7.749209014338981,1.1299853324890137
T0,NORMAL,CONFIRM,2024-01-01,Chronos2,2024-02-01,7.749209014338981,-0.044472724199295044
T0,NORMAL,CONFIRM,2024-01-01,Toto2,2024-02-01,7.749209014338981,0.5392765998840332
T0,NORMAL,CONFIRM,2024-01-01,WeightedEnsemble,2024-02-01,7.749209014338981,-4.945858712777493
T0,NORMAL,CONFIRM,2024-01-01,sifir,2024-02-01,7.749209014338981,0.0
T0,NORMAL,CONFIRM,2024-01-01,naive,2024-02-01,7.749209014338981,-3.789774658603178
T0,NORMAL,CONFIRM,2024-01-01,mevsimsel_naive,2024-02-01,7.749209014338981,-27.31835275881
T0,NORMAL,CONFIRM,2024-01-01,son12_ortalama,2024-02-01,7.749209014338981,-1.6615206620197895
T0,NORMAL,CONFIRM,2024-02-01,SeasonalNaive,2024-03-01,1.2104133914463409,40.27100494751775
T0,NORMAL,CONFIRM,2024-02-01,RecursiveTabular,2024-03-01,1.2104133914463409,44.610069274902344
T0,NORMAL,CONFIRM,2024-02-01,DirectTabular,2024-03-01,1.2104133914463409,-0.47845667600631714
T0,NORMAL,CONFIRM,2024-02-01,ETS,2024-03-01,1.2104133914463409,0.35936460093230893
T0,NORMAL,CONFIRM,2024-02-01,Theta,2024-03-01,1.2104133914463409,1.9655978679656982
T0,NORMAL,CONFIRM,2024-02-01,Chronos2,2024-03-01,1.2104133914463409,-0.6675852537155151
T0,NORMAL,CONFIRM,2024-02-01,Toto2,2024-03-01,1.2104133914463409,0.5258309841156006
T0,NORMAL,CONFIRM,2024-02-01,WeightedEnsemble,2024-03-01,1.2104133914463409,1.9655978679656982
T0,NORMAL,CONFIRM,2024-02-01,sifir,2024-03-01,1.2104133914463409,0.0
T0,NORMAL,CONFIRM,2024-02-01,naive,2024-03-01,1.2104133914463409,7.749209014338981
T0,NORMAL,CONFIRM,2024-02-01,mevsimsel_naive,2024-03-01,1.2104133914463409,40.27100494751775
T0,NORMAL,CONFIRM,2024-02-01,son12_ortalama,2024-03-01,1.2104133914463409,1.2607761524092929
T0,NORMAL,CONFIRM,2024-03-01,SeasonalNaive,2024-04-01,-11.890361841629028,-3.074822492676483
T0,NORMAL,CONFIRM,2024-03-01,RecursiveTabular,2024-04-01,-11.890361841629028,4.992338180541992
T0,NORMAL,CONFIRM,2024-03-01,DirectTabular,2024-04-01,-11.890361841629028,-0.5294185876846313
T0,NORMAL,CONFIRM,2024-03-01,ETS,2024-04-01,-11.890361841629028,0.37405487508071533
T0,NORMAL,CONFIRM,2024-03-01,Theta,2024-04-01,-11.890361841629028,2.027686595916748
T0,NORMAL,CONFIRM,2024-03-01,Chronos2,2024-04-01,-11.890361841629028,-0.15904656052589417
T0,NORMAL,CONFIRM,2024-03-01,Toto2,2024-04-01,-11.890361841629028,-0.4197196066379547
T0,NORMAL,CONFIRM,2024-03-01,WeightedEnsemble,2024-04-01,-11.890361841629028,0.7438013876070741
T0,NORMAL,CONFIRM,2024-03-01,sifir,2024-04-01,-11.890361841629028,0.0
T0,NORMAL,CONFIRM,2024-03-01,naive,2024-04-01,-11.890361841629028,1.2104133914463409
T0,NORMAL,CONFIRM,2024-03-01,mevsimsel_naive,2024-04-01,-11.890361841629028,-3.074822492676483
T0,NORMAL,CONFIRM,2024-03-01,son12_ortalama,2024-04-01,-11.890361841629028,-1.994273143929992
T0,NORMAL,CONFIRM,2024-04-01,SeasonalNaive,2024-05-01,13.32602151279732,3.6676838201579134
T0,NORMAL,CONFIRM,2024-04-01,RecursiveTabular,2024-05-01,13.32602151279732,-17.464622497558594
T0,NORMAL,CONFIRM,2024-04-01,DirectTabular,2024-05-01,13.32602151279732,-0.555491030216217
T0,NORMAL,CONFIRM,2024-04-01,ETS,2024-05-01,13.32602151279732,0.1951218076619616
T0,NORMAL,CONFIRM,2024-04-01,Theta,2024-05-01,13.32602151279732,0.7061713933944702
T0,NORMAL,CONFIRM,2024-04-01,Chronos2,2024-05-01,13.32602151279732,0.24459102749824524
T0,NORMAL,CONFIRM,2024-04-01,Toto2,2024-05-01,13.32602151279732,0.6513721942901611
T0,NORMAL,CONFIRM,2024-04-01,WeightedEnsemble,2024-05-01,13.32602151279732,3.6676838201579134
T0,NORMAL,CONFIRM,2024-04-01,sifir,2024-05-01,13.32602151279732,0.0
T0,NORMAL,CONFIRM,2024-04-01,naive,2024-05-01,13.32602151279732,-11.890361841629028
T0,NORMAL,CONFIRM,2024-04-01,mevsimsel_naive,2024-05-01,13.32602151279732,3.6676838201579134
T0,NORMAL,CONFIRM,2024-04-01,son12_ortalama,2024-05-01,13.32602151279732,-2.7289014230093707
T0,NORMAL,CONFIRM,2024-05-01,SeasonalNaive,2024-06-01,-30.09849464291795,-23.9855330223085
T0,NORMAL,CONFIRM,2024-05-01,RecursiveTabular,2024-06-01,-30.09849464291795,-22.845321655273438
T0,NORMAL,CONFIRM,2024-05-01,DirectTabular,2024-06-01,-30.09849464291795,-13.026939392089844
T0,NORMAL,CONFIRM,2024-05-01,ETS,2024-06-01,-30.09849464291795,0.3513941220209048
T0,NORMAL,CONFIRM,2024-05-01,Theta,2024-06-01,-30.09849464291795,2.16611385345459
T0,NORMAL,CONFIRM,2024-05-01,Chronos2,2024-06-01,-30.09849464291795,0.7044476270675659
T0,NORMAL,CONFIRM,2024-05-01,Toto2,2024-06-01,-30.09849464291795,1.1478886604309082
T0,NORMAL,CONFIRM,2024-05-01,WeightedEnsemble,2024-06-01,-30.09849464291795,-23.9855330223085
T0,NORMAL,CONFIRM,2024-05-01,sifir,2024-06-01,-30.09849464291795,0.0
T0,NORMAL,CONFIRM,2024-05-01,naive,2024-06-01,-30.09849464291795,13.32602151279732
T0,NORMAL,CONFIRM,2024-05-01,mevsimsel_naive,2024-06-01,-30.09849464291795,-23.9855330223085
T0,NORMAL,CONFIRM,2024-05-01,son12_ortalama,2024-06-01,-30.09849464291795,-1.9240399486227535
T0,NORMAL,CONFIRM,2024-06-01,SeasonalNaive,2024-07-01,35.52871958489559,-2.841964799089946
T0,NORMAL,CONFIRM,2024-06-01,RecursiveTabular,2024-07-01,35.52871958489559,-3.958189010620117
T0,NORMAL,CONFIRM,2024-06-01,DirectTabular,2024-07-01,35.52871958489559,10.696659088134766
T0,NORMAL,CONFIRM,2024-06-01,ETS,2024-07-01,35.52871958489559,-0.019629663024272923
T0,NORMAL,CONFIRM,2024-06-01,Theta,2024-07-01,35.52871958489559,-1.0672388076782227
T0,NORMAL,CONFIRM,2024-06-01,Chronos2,2024-07-01,35.52871958489559,-0.27197644114494324
T0,NORMAL,CONFIRM,2024-06-01,Toto2,2024-07-01,35.52871958489559,0.6926117539405823
T0,NORMAL,CONFIRM,2024-06-01,WeightedEnsemble,2024-07-01,35.52871958489559,-2.841964799089946
T0,NORMAL,CONFIRM,2024-06-01,sifir,2024-07-01,35.52871958489559,0.0
T0,NORMAL,CONFIRM,2024-06-01,naive,2024-07-01,35.52871958489559,-30.09849464291795
T0,NORMAL,CONFIRM,2024-06-01,mevsimsel_naive,2024-07-01,35.52871958489559,-2.841964799089946
T0,NORMAL,CONFIRM,2024-06-01,son12_ortalama,2024-07-01,35.52871958489559,-2.4334534170068745
T0,NORMAL,CONFIRM,2024-07-01,SeasonalNaive,2024-08-01,-1.29439281921347,-2.8247738722404736
T0,NORMAL,CONFIRM,2024-07-01,RecursiveTabular,2024-08-01,-1.29439281921347,-1.598888635635376
T0,NORMAL,CONFIRM,2024-07-01,DirectTabular,2024-08-01,-1.29439281921347,4.618407249450684
T0,NORMAL,CONFIRM,2024-07-01,ETS,2024-08-01,-1.29439281921347,0.39179196003915595
T0,NORMAL,CONFIRM,2024-07-01,Theta,2024-08-01,-1.29439281921347,2.9081716537475586
T0,NORMAL,CONFIRM,2024-07-01,Chronos2,2024-08-01,-1.29439281921347,0.28203311562538147
T0,NORMAL,CONFIRM,2024-07-01,Toto2,2024-08-01,-1.29439281921347,0.047941505908966064
T0,NORMAL,CONFIRM,2024-07-01,WeightedEnsemble,2024-08-01,-1.29439281921347,0.047941505908966064
T0,NORMAL,CONFIRM,2024-07-01,sifir,2024-08-01,-1.29439281921347,0.0
T0,NORMAL,CONFIRM,2024-07-01,naive,2024-08-01,-1.29439281921347,35.52871958489559
T0,NORMAL,CONFIRM,2024-07-01,mevsimsel_naive,2024-08-01,-1.29439281921347,-2.8247738722404736
T0,NORMAL,CONFIRM,2024-07-01,son12_ortalama,2024-08-01,-1.29439281921347,0.7641036149919204
T0,NORMAL,CONFIRM,2024-08-01,SeasonalNaive,2024-09-01,7.04738061920738,-15.086430180872254
T0,NORMAL,CONFIRM,2024-08-01,RecursiveTabular,2024-09-01,7.04738061920738,-15.806446075439453
T0,NORMAL,CONFIRM,2024-08-01,DirectTabular,2024-09-01,7.04738061920738,2.0241801738739014
T0,NORMAL,CONFIRM,2024-08-01,ETS,2024-09-01,7.04738061920738,0.3916233415612307
T0,NORMAL,CONFIRM,2024-08-01,Theta,2024-09-01,7.04738061920738,2.6147475242614746
T0,NORMAL,CONFIRM,2024-08-01,Chronos2,2024-09-01,7.04738061920738,0.7853026390075684
T0,NORMAL,CONFIRM,2024-08-01,Toto2,2024-09-01,7.04738061920738,0.7331628203392029
T0,NORMAL,CONFIRM,2024-08-01,WeightedEnsemble,2024-09-01,7.04738061920738,-6.660777386748761
T0,NORMAL,CONFIRM,2024-08-01,sifir,2024-09-01,7.04738061920738,0.0
T0,NORMAL,CONFIRM,2024-08-01,naive,2024-09-01,7.04738061920738,-1.29439281921347
T0,NORMAL,CONFIRM,2024-08-01,mevsimsel_naive,2024-09-01,7.04738061920738,-15.086430180872254
T0,NORMAL,CONFIRM,2024-08-01,son12_ortalama,2024-09-01,7.04738061920738,0.891635369410837
T0,NORMAL,CONFIRM,2024-09-01,SeasonalNaive,2024-10-01,3.327580486591171,-5.411747753329739
T0,NORMAL,CONFIRM,2024-09-01,RecursiveTabular,2024-10-01,3.327580486591171,-13.987211227416992
T0,NORMAL,CONFIRM,2024-09-01,DirectTabular,2024-10-01,3.327580486591171,0.8030091524124146
T0,NORMAL,CONFIRM,2024-09-01,ETS,2024-10-01,3.327580486591171,0.5058546216589357
T0,NORMAL,CONFIRM,2024-09-01,Theta,2024-10-01,3.327580486591171,3.222707748413086
T0,NORMAL,CONFIRM,2024-09-01,Chronos2,2024-10-01,3.327580486591171,0.44463491439819336
T0,NORMAL,CONFIRM,2024-09-01,Toto2,2024-10-01,3.327580486591171,0.6208629608154297
T0,NORMAL,CONFIRM,2024-09-01,WeightedEnsemble,2024-10-01,3.327580486591171,3.222707748413086
T0,NORMAL,CONFIRM,2024-09-01,sifir,2024-10-01,3.327580486591171,0.0
T0,NORMAL,CONFIRM,2024-09-01,naive,2024-10-01,3.327580486591171,7.04738061920738
T0,NORMAL,CONFIRM,2024-09-01,mevsimsel_naive,2024-10-01,3.327580486591171,-5.411747753329739
T0,NORMAL,CONFIRM,2024-09-01,son12_ortalama,2024-10-01,3.327580486591171,2.7361196027508066
T0,NORMAL,CONFIRM,2024-10-01,SeasonalNaive,2024-11-01,-7.756517541922955,0.6836670329135736
T0,NORMAL,CONFIRM,2024-10-01,RecursiveTabular,2024-11-01,-7.756517541922955,1.8650567531585693
T0,NORMAL,CONFIRM,2024-10-01,DirectTabular,2024-11-01,-7.756517541922955,-8.750221252441406
T0,NORMAL,CONFIRM,2024-10-01,ETS,2024-11-01,-7.756517541922955,0.5300094875768346
T0,NORMAL,CONFIRM,2024-10-01,Theta,2024-11-01,-7.756517541922955,3.3807716369628906
T0,NORMAL,CONFIRM,2024-10-01,Chronos2,2024-11-01,-7.756517541922955,0.25673338770866394
T0,NORMAL,CONFIRM,2024-10-01,Toto2,2024-11-01,-7.756517541922955,1.1881808042526245
T0,NORMAL,CONFIRM,2024-10-01,WeightedEnsemble,2024-11-01,-7.756517541922955,3.153326300779978
T0,NORMAL,CONFIRM,2024-10-01,sifir,2024-11-01,-7.756517541922955,0.0
T0,NORMAL,CONFIRM,2024-10-01,naive,2024-11-01,-7.756517541922955,3.327580486591171
T0,NORMAL,CONFIRM,2024-10-01,mevsimsel_naive,2024-11-01,-7.756517541922955,0.6836670329135736
T0,NORMAL,CONFIRM,2024-10-01,son12_ortalama,2024-11-01,-7.756517541922955,3.46439695607755
T0,NORMAL,CONFIRM,2024-11-01,SeasonalNaive,2024-12-01,6.704961095125488,19.77279579310386
T0,NORMAL,CONFIRM,2024-11-01,RecursiveTabular,2024-12-01,6.704961095125488,12.848133087158203
T0,NORMAL,CONFIRM,2024-11-01,DirectTabular,2024-12-01,6.704961095125488,0.1719086617231369
T0,NORMAL,CONFIRM,2024-11-01,ETS,2024-12-01,6.704961095125488,0.3917675364470886
T0,NORMAL,CONFIRM,2024-11-01,Theta,2024-12-01,6.704961095125488,2.3666203022003174
T0,NORMAL,CONFIRM,2024-11-01,Chronos2,2024-12-01,6.704961095125488,0.4954298138618469
T0,NORMAL,CONFIRM,2024-11-01,Toto2,2024-12-01,6.704961095125488,0.7250978350639343
T0,NORMAL,CONFIRM,2024-11-01,WeightedEnsemble,2024-12-01,6.704961095125488,0.1719086617231369
T0,NORMAL,CONFIRM,2024-11-01,sifir,2024-12-01,6.704961095125488,0.0
T0,NORMAL,CONFIRM,2024-11-01,naive,2024-12-01,6.704961095125488,-7.756517541922955
T0,NORMAL,CONFIRM,2024-11-01,mevsimsel_naive,2024-12-01,6.704961095125488,19.77279579310386
T0,NORMAL,CONFIRM,2024-11-01,son12_ortalama,2024-12-01,6.704961095125488,2.761048241507839
T0,NORMAL,CONFIRM,2024-12-01,SeasonalNaive,2025-01-01,-19.99837095153764,-3.789774658603178
T0,NORMAL,CONFIRM,2024-12-01,RecursiveTabular,2025-01-01,-19.99837095153764,-18.992990493774414
T0,NORMAL,CONFIRM,2024-12-01,DirectTabular,2025-01-01,-19.99837095153764,-18.975906372070312
T0,NORMAL,CONFIRM,2024-12-01,ETS,2025-01-01,-19.99837095153764,0.4676464556683632
T0,NORMAL,CONFIRM,2024-12-01,Theta,2025-01-01,-19.99837095153764,2.9595327377319336
T0,NORMAL,CONFIRM,2024-12-01,Chronos2,2025-01-01,-19.99837095153764,-2.2245187759399414
T0,NORMAL,CONFIRM,2024-12-01,Toto2,2025-01-01,-19.99837095153764,0.689176082611084
T0,NORMAL,CONFIRM,2024-12-01,WeightedEnsemble,2025-01-01,-19.99837095153764,-18.985894012451173
T0,NORMAL,CONFIRM,2024-12-01,sifir,2025-01-01,-19.99837095153764,0.0
T0,NORMAL,CONFIRM,2024-12-01,naive,2025-01-01,-19.99837095153764,6.704961095125488
T0,NORMAL,CONFIRM,2024-12-01,mevsimsel_naive,2025-01-01,-19.99837095153764,-3.789774658603178
T0,NORMAL,CONFIRM,2024-12-01,son12_ortalama,2025-01-01,-19.99837095153764,1.6720620166763076
T0,NORMAL,CONFIRM,2025-01-01,SeasonalNaive,2025-02-01,-5.767297615654137,7.749209014338981
T0,NORMAL,CONFIRM,2025-01-01,RecursiveTabular,2025-02-01,-5.767297615654137,12.93332290649414
T0,NORMAL,CONFIRM,2025-01-01,DirectTabular,2025-02-01,-5.767297615654137,9.5252046585083
T0,NORMAL,CONFIRM,2025-01-01,ETS,2025-02-01,-5.767297615654137,0.24765835257922367
T0,NORMAL,CONFIRM,2025-01-01,Theta,2025-02-01,-5.767297615654137,0.716558039188385
T0,NORMAL,CONFIRM,2025-01-01,Chronos2,2025-02-01,-5.767297615654137,1.3375177383422852
T0,NORMAL,CONFIRM,2025-01-01,Toto2,2025-02-01,-5.767297615654137,-0.35704994201660156
T0,NORMAL,CONFIRM,2025-01-01,WeightedEnsemble,2025-02-01,-5.767297615654137,11.292377083389848
T0,NORMAL,CONFIRM,2025-01-01,sifir,2025-02-01,-5.767297615654137,0.0
T0,NORMAL,CONFIRM,2025-01-01,naive,2025-02-01,-5.767297615654137,-19.99837095153764
T0,NORMAL,CONFIRM,2025-01-01,mevsimsel_naive,2025-02-01,-5.767297615654137,7.749209014338981
T0,NORMAL,CONFIRM,2025-01-01,son12_ortalama,2025-02-01,-5.767297615654137,0.3213456589317687
T0,NORMAL,CONFIRM,2025-02-01,SeasonalNaive,2025-03-01,6.396736859880686,1.2104133914463409
T0,NORMAL,CONFIRM,2025-02-01,RecursiveTabular,2025-03-01,6.396736859880686,18.09404754638672
T0,NORMAL,CONFIRM,2025-02-01,DirectTabular,2025-03-01,6.396736859880686,7.604938983917236
T0,NORMAL,CONFIRM,2025-02-01,ETS,2025-03-01,6.396736859880686,0.17374747647812688
T0,NORMAL,CONFIRM,2025-02-01,Theta,2025-03-01,6.396736859880686,0.17064568400382996
T0,NORMAL,CONFIRM,2025-02-01,Chronos2,2025-03-01,6.396736859880686,0.4831446707248688
T0,NORMAL,CONFIRM,2025-02-01,Toto2,2025-03-01,6.396736859880686,-0.2309780865907669
T0,NORMAL,CONFIRM,2025-02-01,WeightedEnsemble,2025-03-01,6.396736859880686,-0.2309780865907669
T0,NORMAL,CONFIRM,2025-02-01,sifir,2025-03-01,6.396736859880686,0.0
T0,NORMAL,CONFIRM,2025-02-01,naive,2025-03-01,6.396736859880686,-5.767297615654137
T0,NORMAL,CONFIRM,2025-02-01,mevsimsel_naive,2025-03-01,6.396736859880686,1.2104133914463409
T0,NORMAL,CONFIRM,2025-02-01,son12_ortalama,2025-03-01,6.396736859880686,-0.8050298935676571
T0,NORMAL,CONFIRM,2025-03-01,SeasonalNaive,2025-04-01,14.929726128531914,-11.890361841629028
T0,NORMAL,CONFIRM,2025-03-01,RecursiveTabular,2025-04-01,14.929726128531914,-12.543869972229004
T0,NORMAL,CONFIRM,2025-03-01,DirectTabular,2025-04-01,14.929726128531914,-0.46984216570854187
T0,NORMAL,CONFIRM,2025-03-01,ETS,2025-04-01,14.929726128531914,0.24767182498269014
T0,NORMAL,CONFIRM,2025-03-01,Theta,2025-04-01,14.929726128531914,0.9435428380966187
T0,NORMAL,CONFIRM,2025-03-01,Chronos2,2025-04-01,14.929726128531914,0.31652581691741943
T0,NORMAL,CONFIRM,2025-03-01,Toto2,2025-04-01,14.929726128531914,0.09887504577636719
T0,NORMAL,CONFIRM,2025-03-01,WeightedEnsemble,2025-04-01,14.929726128531914,-12.339648681416511
T0,NORMAL,CONFIRM,2025-03-01,sifir,2025-04-01,14.929726128531914,0.0
T0,NORMAL,CONFIRM,2025-03-01,naive,2025-04-01,14.929726128531914,6.396736859880686
T0,NORMAL,CONFIRM,2025-03-01,mevsimsel_naive,2025-04-01,14.929726128531914,-11.890361841629028
T0,NORMAL,CONFIRM,2025-03-01,son12_ortalama,2025-04-01,14.929726128531914,-0.3728362711981286
T0,NORMAL,CONFIRM,2025-04-01,SeasonalNaive,2025-05-01,0.192994740536437,13.32602151279732
T0,NORMAL,CONFIRM,2025-04-01,RecursiveTabular,2025-05-01,0.192994740536437,14.398075103759766
T0,NORMAL,CONFIRM,2025-04-01,DirectTabular,2025-05-01,0.192994740536437,-0.6802021861076355
T0,NORMAL,CONFIRM,2025-04-01,ETS,2025-05-01,0.192994740536437,0.391798650509071
T0,NORMAL,CONFIRM,2025-04-01,Theta,2025-05-01,0.192994740536437,2.5284385681152344
T0,NORMAL,CONFIRM,2025-04-01,Chronos2,2025-05-01,0.192994740536437,0.704439103603363
T0,NORMAL,CONFIRM,2025-04-01,Toto2,2025-05-01,0.192994740536437,1.3184583187103271
T0,NORMAL,CONFIRM,2025-04-01,WeightedEnsemble,2025-05-01,0.192994740536437,2.5284385681152344
T0,NORMAL,CONFIRM,2025-04-01,sifir,2025-05-01,0.192994740536437,0.0
T0,NORMAL,CONFIRM,2025-04-01,naive,2025-05-01,0.192994740536437,14.929726128531914
T0,NORMAL,CONFIRM,2025-04-01,mevsimsel_naive,2025-05-01,0.192994740536437,13.32602151279732
T0,NORMAL,CONFIRM,2025-04-01,son12_ortalama,2025-05-01,0.192994740536437,1.8621710596486165
T0,NORMAL,CONFIRM,2025-05-01,SeasonalNaive,2025-06-01,-14.270827490454112,-30.09849464291795
T0,NORMAL,CONFIRM,2025-05-01,RecursiveTabular,2025-06-01,-14.270827490454112,-32.05757141113281
T0,NORMAL,CONFIRM,2025-05-01,DirectTabular,2025-06-01,-14.270827490454112,-0.4666438698768616
T0,NORMAL,CONFIRM,2025-05-01,ETS,2025-06-01,-14.270827490454112,0.3917787701180737
T0,NORMAL,CONFIRM,2025-05-01,Theta,2025-06-01,-14.270827490454112,2.4232640266418457
T0,NORMAL,CONFIRM,2025-05-01,Chronos2,2025-06-01,-14.270827490454112,-2.050888776779175
T0,NORMAL,CONFIRM,2025-05-01,Toto2,2025-06-01,-14.270827490454112,0.3124646544456482
T0,NORMAL,CONFIRM,2025-05-01,WeightedEnsemble,2025-06-01,-14.270827490454112,0.3917787701180737
T0,NORMAL,CONFIRM,2025-05-01,sifir,2025-06-01,-14.270827490454112,0.0
T0,NORMAL,CONFIRM,2025-05-01,naive,2025-06-01,-14.270827490454112,0.192994740536437
T0,NORMAL,CONFIRM,2025-05-01,mevsimsel_naive,2025-06-01,-14.270827490454112,-30.09849464291795
T0,NORMAL,CONFIRM,2025-05-01,son12_ortalama,2025-06-01,-14.270827490454112,0.7677521619602096
T1,SOK,SELECT,2020-02-01,SeasonalNaive,2020-03-01,-19.716800199477632,19.550627831690264
T1,SOK,SELECT,2020-02-01,RecursiveTabular,2020-03-01,-19.716800199477632,25.4017391204834
T1,SOK,SELECT,2020-02-01,DirectTabular,2020-03-01,-19.716800199477632,2.1973824501037598
T1,SOK,SELECT,2020-02-01,ETS,2020-03-01,-19.716800199477632,1.284315889018015
T1,SOK,SELECT,2020-02-01,Theta,2020-03-01,-19.716800199477632,2.8567070960998535
T1,SOK,SELECT,2020-02-01,Chronos2,2020-03-01,-19.716800199477632,-1.192814826965332
T1,SOK,SELECT,2020-02-01,Toto2,2020-03-01,-19.716800199477632,0.4245193600654602
T1,SOK,SELECT,2020-02-01,WeightedEnsemble,2020-03-01,-19.716800199477632,1.284315889018015
T1,SOK,SELECT,2020-02-01,sifir,2020-03-01,-19.716800199477632,0.0
T1,SOK,SELECT,2020-02-01,naive,2020-03-01,-19.716800199477632,-2.814683920368756
T1,SOK,SELECT,2020-02-01,mevsimsel_naive,2020-03-01,-19.716800199477632,19.550627831690264
T1,SOK,SELECT,2020-02-01,son12_ortalama,2020-03-01,-19.716800199477632,4.059560239017949
T1,SOK,SELECT,2020-03-01,SeasonalNaive,2020-04-01,-77.18045079689757,2.4962075247900883
T1,SOK,SELECT,2020-03-01,RecursiveTabular,2020-04-01,-77.18045079689757,6.316833019256592
T1,SOK,SELECT,2020-03-01,DirectTabular,2020-04-01,-77.18045079689757,1.482555627822876
T1,SOK,SELECT,2020-03-01,ETS,2020-04-01,-77.18045079689757,0.46736191758239887
T1,SOK,SELECT,2020-03-01,Theta,2020-04-01,-77.18045079689757,-0.08545650541782379
T1,SOK,SELECT,2020-03-01,Chronos2,2020-04-01,-77.18045079689757,6.885363578796387
T1,SOK,SELECT,2020-03-01,Toto2,2020-04-01,-77.18045079689757,0.17424380779266357
T1,SOK,SELECT,2020-03-01,WeightedEnsemble,2020-04-01,-77.18045079689757,6.885363578796387
T1,SOK,SELECT,2020-03-01,sifir,2020-04-01,-77.18045079689757,0.0
T1,SOK,SELECT,2020-03-01,naive,2020-04-01,-77.18045079689757,-19.716800199477632
T1,SOK,SELECT,2020-03-01,mevsimsel_naive,2020-04-01,-77.18045079689757,2.4962075247900883
T1,SOK,SELECT,2020-03-01,son12_ortalama,2020-04-01,-77.18045079689757,0.7872745697539578
T1,SOK,SELECT,2020-04-01,SeasonalNaive,2020-05-01,49.80176895789852,10.175355107053967
T1,SOK,SELECT,2020-04-01,RecursiveTabular,2020-05-01,49.80176895789852,12.197011947631836
T1,SOK,SELECT,2020-04-01,DirectTabular,2020-05-01,49.80176895789852,1.542937994003296
T1,SOK,SELECT,2020-04-01,ETS,2020-05-01,49.80176895789852,-2.439944268281161
T1,SOK,SELECT,2020-04-01,Theta,2020-05-01,49.80176895789852,-10.143741607666016
T1,SOK,SELECT,2020-04-01,Chronos2,2020-05-01,49.80176895789852,-15.516508102416992
T1,SOK,SELECT,2020-04-01,Toto2,2020-05-01,49.80176895789852,-21.837583541870117
T1,SOK,SELECT,2020-04-01,WeightedEnsemble,2020-05-01,49.80176895789852,-10.143741607666016
T1,SOK,SELECT,2020-04-01,sifir,2020-05-01,49.80176895789852,0.0
T1,SOK,SELECT,2020-04-01,naive,2020-05-01,49.80176895789852,-77.18045079689757
T1,SOK,SELECT,2020-04-01,mevsimsel_naive,2020-05-01,49.80176895789852,10.175355107053967
T1,SOK,SELECT,2020-04-01,son12_ortalama,2020-05-01,49.80176895789852,-5.852446957053348
T1,SOK,SELECT,2020-05-01,SeasonalNaive,2020-06-01,70.59594255098482,-25.943088968283305
